,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,date
0,0.4403571051724909,0.4519847411978999,0.40783403647152683,0.406408658610885,0.4572771231011883,0.4418160708402207,0.4418160708402207,0.42402390402662316,0.4647740372791283,0.4588352450712565,0.47339123777319336,0.4646297746756661,0.3967976230180877,0.39100575696319356,0.42793377800224985,0.42740698617217177,0.4375948480810785,0.4375948480810785,0.4245236372533885,0.3786820708752397,0.3873012875761638,0.37299034579007617,0.3920060236782591,0.3917810099975295,0.40848461465047653,0.39214291903395004,0.4387383150065009,0.43074082708539335,0.43074082708539335,0.40670753362134293,0.3764094354514926,0.3710725174880518,0.3898138525011403,0.41353691706007284,0.3975664663587164,0.3997474608986259,0.43123896874360396,0.38413429650142195,0.3919665759914556,0.3919665759914556,0.36441529558465396,0.3164690630049642,0.3965815615654298,0.4304812221532268,0.4093477017560077,0.43243969848318503,0.43401821358871057,0.4117480819016483,0.39164651411395623,0.4206255580788045,0.34679818511946925,0.392950562295949,0.43819739169877614,0.4155993316893659,0.392823441208052,0.42170661159243933,0.4313052373819645,0.4092820666776212,0.3891625546038136,0.45518506935729885,0.32420311118917294,0.39718457166388543,0.41968172614661725,0.37119576500577706,0.3690713411451665,0.4042060616430707,0.4039478859318165,0.35001588026256036,0.39261856451196175,0.5069784778425445,0.3363653841367629,0.4108032962425835,0.3880257200372379,0.37040265031572267,0.3604649134863912,0.4062889152623609,0.388711369562885,0.34239127584860723,0.3957084304985686,0.4338174287470855,0.3217238757010151,0.4245278012444331,0.4256171035814448,0.37040265031572267,0.3876104810163523,0.38664107318637586,0.3583125066146507,0.36043266948750624,0.40392270207701464,0.39468452160940914,0.3551608855561236,0.4213655219976975,0.4423508035315944,0.4071412340220546,0.39632051797297285,0.3640652626750645,0.36019496974703885,0.37545640089362187,0.38079820267690434,0.4138707863190054,0.29234072016666623,0.37726899207874576,0.4117378248581015,0.4009611239303362,0.39132427652715923,0.3921512684756904,0.35234696298798535,0.3372259995989267,0.37802678533607714,0.3957042687420839,0.4336735015643999,0.37648041941144444,0.3649681821085151,0.4052412865831455,0.3997948030543741,0.37548591931077613,0.3673569059589102,0.37311675299648145,0.3978134203344943,0.36565678292677073,0.4410984583553134,0.4060153017651151,0.43988517610245287,0.418694712411424,0.4126833001770524,0.4113167713720383,0.45968163202776735,0.3930521830582741,0.408305925865598,0.4019835079067723,2017-01-01
1,0.41527211738803493,0.44255472473284524,0.3927034940921352,0.38738871868557273,0.4332297104665006,0.4242905979694821,0.4242905979694821,0.41145361531608615,0.4436942280899162,0.43804524214766993,0.44610671118993467,0.443285131275919,0.37896152970522795,0.3738596956300754,0.40444061530076364,0.4079752984624423,0.42086688462133215,0.42086688462133215,0.405504053059682,0.36604427627258296,0.36568774267091425,0.3561837913155665,0.36966947304155034,0.37221781528789855,0.38767683075328324,0.37360527676919847,0.4195210140047726,0.4114990371529662,0.4114990371529662,0.3870167768272592,0.35415246728450184,0.3562987971492304,0.3672087033510807,0.3933994432005642,0.3812856789531794,0.382639062302545,0.41369273971430065,0.37088261151967594,0.37344367024591535,0.37344367024591535,0.3407178012779323,0.30904230506542996,0.37582966243825816,0.4076105279372909,0.3905486005516131,0.40935098268445014,0.41717227163369763,0.39522551927753646,0.3760898979168361,0.3983254375908207,0.3250874507848603,0.37083929398904014,0.4134722003757581,0.3963528271755643,0.37362285793822275,0.4006950849353319,0.4119846796027312,0.3921480181845456,0.3714900836597088,0.4314749486763552,0.307584610126169,0.3787263392898228,0.39981320282835553,0.3570968575837641,0.352047657982353,0.3855513844111713,0.3881281714037137,0.3406470074439801,0.3729752160777408,0.4790882061762109,0.3137575316729464,0.38863032706003503,0.3691634284837091,0.35238890366257486,0.34370642858022293,0.3845824898003036,0.37187335288976886,0.3313363921880035,0.3755059302065364,0.41208564974837586,0.3047590209090752,0.40500623067283376,0.4092533048082563,0.35238890366257486,0.3683031688734252,0.37069539101746735,0.3447383920979491,0.3460838041910908,0.38526060287533964,0.37536526969670925,0.33459801326007593,0.404394966160251,0.4246441765456378,0.3893526586350243,0.37840991390544054,0.353821035897867,0.34395363937347995,0.3581466408580641,0.363515484263575,0.393146811744069,0.29205033081151477,0.36367495704167346,0.39433540885334417,0.38619448251868965,0.3745115460222034,0.37643390152081524,0.33659345846833005,0.32072546581618816,0.35994294519607156,0.3760867673834566,0.4176067903478422,0.3630171739505052,0.35613637448804086,0.38520153782912653,0.3836483591972629,0.36227469433387427,0.3535709878850936,0.35748734290835404,0.38117451316069006,0.3548829810175845,0.4282589378863024,0.38867863361676713,0.42475564044066516,0.40373175809336603,0.39703660029255783,0.393300494650984,0.4338248008916655,0.37773016813326094,0.391427754249254,0.3850390430218185,2017-01-08
2,0.3904897558366987,0.4324412666550397,0.37797905434272533,0.36878883626416487,0.4098393500004084,0.407245951176875,0.407245951176875,0.39881135983232846,0.42293162954618235,0.41753457619113754,0.41909241197028424,0.4220314272171283,0.3613899165006177,0.3575632675062293,0.3818708747717394,0.38912074578495215,0.40448381194355565,0.40448381194355565,0.38701115005105746,0.3539117059454433,0.3442047263507846,0.34008577812725244,0.3479858663839529,0.3536569022710628,0.367646545064948,0.35603056826011337,0.40067215616531304,0.39257945588685583,0.39257945588685583,0.3682852493113376,0.33286465230668766,0.34146182159047667,0.3453234980872588,0.3736533007991159,0.36557366086428367,0.3660844344403537,0.3962448413776595,0.3579690637999345,0.35578873139228984,0.35578873139228984,0.31781435021031335,0.3016155471258957,0.3560665485100291,0.38571571596399395,0.3723032188665516,0.38728128855436195,0.40049893037304507,0.3788766479980501,0.36061436318471035,0.37667576096975375,0.3035521809573867,0.3497134116348656,0.38970584122305196,0.37769035084335484,0.35545368185742177,0.38048446096175575,0.3930889412156884,0.3751409654273662,0.3541248026054394,0.40878707018940535,0.2910630753234785,0.3609595775747998,0.38022820132710033,0.3432076923208531,0.33583836380286786,0.36701240893922416,0.3723061592390097,0.3313810624146576,0.3538218512919172,0.45158341837469307,0.29246050502023235,0.36725539632343174,0.3508083995101871,0.3349613556141439,0.32724228015979173,0.3636616962152829,0.3560639344408027,0.32066539101500363,0.35614163377330965,0.3905998471738092,0.2885042150664167,0.38591344941258526,0.3931107133568227,0.3349613556141439,0.3493748718291979,0.35484517630156454,0.3318170001856009,0.3323906307209389,0.36689774329782066,0.3568584239643674,0.3155470720965874,0.3872996785805121,0.4070676485318526,0.3721036723516389,0.36104617161828345,0.34366983106859667,0.3283686157097222,0.34084365937346905,0.34681299410997646,0.3728080991708447,0.2917599414563632,0.3499668333525518,0.3768343267381294,0.3715191945189221,0.35820378097991273,0.36115317406796654,0.32142892465904677,0.30514608596199144,0.34256844552536714,0.3568221138926933,0.4014309462061862,0.34941435942829197,0.34713742885845905,0.3658201818227077,0.36789686336701033,0.34936227359691885,0.3399601628654977,0.3421595900716673,0.36492808335256594,0.34418633501970075,0.4151014869735883,0.37143759589289504,0.4095459732167914,0.38902165180144643,0.38157794861269306,0.3761170178789238,0.4086271887682993,0.3629488631324012,0.3748487860271988,0.3686381145817546,2017-01-15
3,0.3663989872642748,0.42131224603529294,0.3639195758581548,0.35111823491353444,0.38780708878411274,0.39114988278430807,0.39114988278430807,0.3863497514026846,0.4029204847231071,0.39785294304105456,0.3928833395385698,0.4013358553674128,0.3446258740962519,0.34258174739910746,0.36087470422654616,0.37137089128464623,0.3887119250097152,0.3887119250097152,0.36940446082172546,0.3425713878599168,0.3230999514274797,0.32508253704654205,0.3276136378362802,0.3366309688773901,0.34897366045199524,0.3399320455717407,0.3825511651558323,0.3744690931413974,0.3744690931413974,0.3510303859864282,0.3129843738856244,0.326893238223302,0.32478424003024275,0.3548612525709152,0.3508429328149447,0.350625692079256,0.3792729107822345,0.345590769200836,0.3394772648623481,0.3394772648623481,0.2963904085855013,0.2941887891863615,0.33792657444792173,0.36548443335191777,0.355191395369837,0.3670290493859252,0.3843842079049061,0.36302016206727483,0.34556187445240444,0.3564364508954337,0.28256663013881445,0.33037680418089654,0.3676539102387653,0.3602231306399924,0.33886024505109175,0.3615085277295929,0.37502315971186756,0.35862486846617947,0.3375343392903684,0.3876743997406983,0.2746989984330684,0.34426574368063,0.36128130689630533,0.3298635414932681,0.32087331362778143,0.34901345655095234,0.35688813788516455,0.3223019248996816,0.335658740724218,0.42476633732707314,0.2730290257115172,0.3472174008454349,0.3334885618848051,0.3186100658946009,0.3115645179885824,0.3440412239647729,0.3418261789320341,0.3105838745619556,0.33804177355410014,0.36988803776593965,0.2736457260157594,0.3676737726712543,0.37754930238958756,0.3186100658946009,0.3313289787850731,0.3394386142485334,0.31991300234437514,0.3197162575435357,0.3491603515287136,0.3396023745770017,0.2987776518367792,0.37037978756386997,0.39001555360705226,0.35583799088751267,0.3447906328295485,0.33368714639042096,0.313821300262118,0.32399996851720614,0.3309194727074667,0.3534182105310312,0.29146955210121167,0.33613949192282233,0.35955791827742234,0.35733045115076345,0.34275847600490394,0.3466679797525351,0.3075001001316,0.2909882083902201,0.32641559748882004,0.3383717349475206,0.3855379833127756,0.33579018474430605,0.3378999489652865,0.34762312745574686,0.3528154417182337,0.3372188723614033,0.3268465852559614,0.3275196224644973,0.3494036181845843,0.33375518313494085,0.4017806401976833,0.35449887343055814,0.3944240786594639,0.37501411009040486,0.3667432870145831,0.3602135534414972,0.3846065340928363,0.3492647118298594,0.3589546797653517,0.35319749214548973,2017-01-22
4,0.34338877841655563,0.4088355419444149,0.3507839172732813,0.3348861382005546,0.36783397389881484,0.3764701451136897,0.3764701451136897,0.3743214038544893,0.3840950366958709,0.3795500385368161,0.3680144933191192,0.3816656085948912,0.3292124931841256,0.3293804101161619,0.34210225147655304,0.35525329810646966,0.37381751878177677,0.37381751878177677,0.3530435179658967,0.3323103499820995,0.30262113071270474,0.3115602988948431,0.30921122152934566,0.3216727130372483,0.3322380797809495,0.3258229607691266,0.3655174646440402,0.3576549587709261,0.3576549587709261,0.335769621765381,0.2949500153888864,0.31292469445921783,0.3062169325006006,0.33758606123114954,0.33750601552807796,0.33680494998645616,0.3631545849765796,0.3339448435810188,0.3249847760878592,0.3249847760878592,0.2771314426072004,0.2867620312468273,0.32204409491911495,0.3476043272196443,0.3397929687304833,0.34939269847214444,0.36921412232743384,0.3479747554892966,0.3312743962547437,0.3383674300476906,0.26250505283090975,0.31363336057460434,0.34807200342100597,0.3445623945127319,0.32438687960467516,0.34420107329672517,0.3581924725823002,0.34296368736108196,0.3221863215638588,0.368689903174483,0.25855287110690567,0.32902629476912715,0.3433271047894241,0.3173996773772331,0.3075823624781643,0.33197884857007903,0.34228039578963804,0.31349347462414057,0.3189861549443703,0.39893918592243305,0.2560178152796973,0.3290552374387057,0.3177318443756959,0.30382509422811677,0.29716519183007983,0.32623576250624753,0.32970315107951054,0.30129744506120704,0.3216325819041195,0.3504782382673214,0.26086982159982286,0.35071151565640757,0.362929045068994,0.30382509422811677,0.3146688786424534,0.3248238900682399,0.30939107004104094,0.3084237931253664,0.3323746557522746,0.32403551169922984,0.2850593422517724,0.35393542141571377,0.3738822258880502,0.34099932995826,0.3302046392572826,0.32394848006650745,0.30069309453701976,0.3080680803666445,0.3160636605474037,0.335540707756327,0.29117916274606015,0.3221878036639266,0.3428295232361882,0.34402344363394327,0.32853312570179377,0.33333721220991197,0.29545372345745424,0.2787521814547575,0.3119967122512862,0.32119705722566516,0.37031991584095425,0.3222628587980489,0.32835253855404034,0.33113628362010206,0.3386792204055503,0.32631470588882105,0.31455240941232365,0.31395356806492014,0.3349306049312076,0.3237778635651261,0.38845093213909987,0.33806915106681595,0.37955786099731476,0.36215884951498106,0.35296855737535293,0.34603731372434343,0.3622805753004441,0.3372341579997999,0.34413109402963216,0.33913394527193313,2017-01-29
5,0.32186523780062204,0.3947646951684515,0.33886104152230856,0.32061597924361096,0.35062200089011675,0.36368432313402754,0.36368432313402754,0.3630077228059714,0.36691102490810457,0.36319095308339233,0.3450234570161946,0.36351149805726946,0.31571421215252315,0.31843038124405554,0.3262108542427972,0.34130750149121325,0.36009256471500983,0.36009256471500983,0.3383101532019091,0.3234313009743669,0.28303856151891515,0.2999163708615489,0.2934423768226937,0.30931452779252633,0.31802523302337116,0.3142170876742559,0.3499507502429735,0.3426298890687411,0.3426298890687411,0.32302464779405143,0.2791900465876302,0.29990853685837215,0.29025385853499586,0.3224044699358171,0.325984064581673,0.3251656388087878,0.34829083990152226,0.3232416383128154,0.3127938270760011,0.3127938270760011,0.26069209136775634,0.2793352733072931,0.3090489315048559,0.33276099497506983,0.3266869431529697,0.3351526099147045,0.3554018355581763,0.3340769557906615,0.3181127387170583,0.323215117233974,0.24375230968769987,0.30026795118987,0.3317085782952301,0.3313216359545505,0.31257237551912453,0.3290079174297303,0.3430226281951935,0.32854008696270304,0.30856006791914986,0.3523930284463709,0.2427129397354438,0.3156292859912996,0.3267406862719592,0.3061629701722777,0.2964009490894814,0.31635639304102414,0.32890718804823216,0.3050700523243263,0.30431122727465393,0.3744445801298659,0.2419648464971931,0.31330255690463654,0.3040631872475819,0.2910969081763135,0.28454655736807255,0.3107683811180061,0.32022798000343883,0.2930328989085221,0.3073530548334235,0.3329141770376734,0.25084284917511096,0.3354666281223472,0.34963449101380545,0.2910969081763135,0.29990795992184666,0.31137142090444464,0.30062270814908865,0.29889070824902114,0.31690266848644105,0.31060819024823727,0.2751334266742944,0.33829476453256896,0.3590836157402897,0.3280470915408895,0.3178512808177902,0.3145644251702189,0.2893796428981292,0.2935228723139475,0.3025027750795446,0.31974865348160064,0.29088877339090863,0.308148540289856,0.32698675571499924,0.33201138867289415,0.3159108077406498,0.321536487751244,0.2859369930023157,0.26894319552170465,0.299823780690508,0.3057637151709782,0.3561817229035845,0.3089831022476189,0.31845269881841,0.3168903286290063,0.3257910745342946,0.31712672933736097,0.30343474532741077,0.30187082670028076,0.3218581906895335,0.3144672934016501,0.3752961352070341,0.32237959232123015,0.3651341846530653,0.3509102921254648,0.34070518786657844,0.33404076022440804,0.3422075661218804,0.327432167085439,0.330778685784752,0.32686735703210246,2017-02-05
6,0.30246881027562694,0.3799033195253717,0.3288752061040048,0.30904876732893716,0.33688768815815795,0.3534121774480577,0.3534121774480577,0.35306263910361807,0.35213501657712776,0.3495764981484815,0.32448738474022315,0.3477259773564133,0.3049716785169104,0.31029237330106135,0.3139679418977894,0.33025635300269957,0.3481800446231598,0.3481800446231598,0.32592764167575394,0.31647705178540564,0.2649491028335936,0.29071766110465275,0.28105240279646965,0.3000841377431296,0.3070051809945153,0.3056357444786707,0.3365238407342991,0.3299759345627223,0.3299759345627223,0.3133823265128276,0.2660046692761465,0.2885140566384574,0.27762345596864507,0.310064599262319,0.3168304521599407,0.3162713378970658,0.3354201213334358,0.31389416650256646,0.30348344670871863,0.30348344670871863,0.2473055721056457,0.27190851536775884,0.2995014953292973,0.32160864892602303,0.31643954554929826,0.3248422797410909,0.3437117123124818,0.321894031164571,0.3067262750033648,0.3115191604286785,0.22685566240469152,0.2907742346507893,0.31922910764232204,0.32114068542744817,0.3038706625868087,0.3165488529658555,0.33020605064423064,0.3160231392359908,0.29731390358956095,0.3394424773799454,0.22769243031767986,0.30456380068354166,0.31221112996612077,0.29664246171733527,0.28785000984145687,0.30293350537595015,0.3174678744630323,0.2976124167005616,0.2922461732702357,0.3522436333811387,0.2311516356875859,0.3004287024955207,0.2929666764459784,0.2809209747233361,0.2743359782374027,0.2982904606088532,0.3137816613195731,0.286341556806621,0.29583762499946653,0.31798015818257025,0.24392613429300128,0.3226184554694425,0.33838616215181805,0.2809209747233361,0.28771272497025285,0.29979203851401504,0.2940840544325298,0.2917143889911617,0.3035694011338562,0.29995396902421395,0.2693077612183721,0.32421559522099763,0.34633117833552923,0.31766749386362814,0.308318925584179,0.306099652973047,0.2804825349901424,0.28118167868816396,0.2909300719688458,0.30674498965140795,0.2905983840357571,0.29470005717333914,0.31258579795411556,0.32196814333522406,0.3056445193571003,0.31188322502221455,0.279603056221873,0.26214058168299836,0.29040388945887,0.2925889235828969,0.3437269023249949,0.29659945468925525,0.30860040769235003,0.30548897001302794,0.3148787701962197,0.31022935372570115,0.29438594251470074,0.2920172986219162,0.3108365530899404,0.3063544059538549,0.36294771044571605,0.3080361774644758,0.3515852322603379,0.3417949103594285,0.3306417322719795,0.32475672865182503,0.3255661291113543,0.3206733488444621,0.3195277669658949,0.3168578949591099,2017-02-12
7,0.28600963372396526,0.3657591808230085,0.3218781734530297,0.3010955754636723,0.32735890557923125,0.3463804381123073,0.3463804381123073,0.3453996923692421,0.340767438100646,0.33969173148658827,0.3070143599565181,0.33544417011407074,0.2980180269259781,0.30559712249915416,0.30622699457996544,0.32296598945655997,0.3389771220053675,0.3389771220053675,0.3168861404275202,0.3121780841396683,0.24919531062541853,0.28466364272285216,0.2728503322955238,0.2945056185019333,0.2999141343840669,0.30060592557221477,0.3261300935701974,0.3203448781638535,0.3203448781638535,0.3074804600994506,0.25560469669229596,0.27965827797577303,0.26912931996206646,0.3014294910826991,0.3107018947069067,0.310701375402189,0.3255347790618675,0.306473847431846,0.29770251967768074,0.29770251967768074,0.23689993238417095,0.265606910898739,0.2939079443292139,0.31477696989349097,0.30960701573627,0.31881642895556855,0.3351528667114082,0.31215405046239497,0.2979899273557813,0.3036575896422822,0.2124893099502836,0.28541825019542894,0.3112455256982811,0.31467636498634266,0.2986693414475459,0.3075745658064818,0.3206210074324751,0.3063057800921924,0.2892460705676153,0.3305745314448907,0.21433674500155725,0.2963978886853034,0.30067293594228245,0.2894225304991201,0.2825173085042192,0.29275311322690284,0.3088768444988493,0.29206589199931854,0.2834853437481666,0.3337808943156224,0.22365924552012825,0.2908598944738358,0.28489681354813085,0.2737961133375958,0.26724471224979757,0.28955367372916413,0.3106262787697356,0.28202839688638515,0.28787348390175255,0.3066485266527976,0.2402425887868137,0.3130334615437164,0.3301478723983544,0.2737961133375958,0.2788693542561912,0.2910626523972056,0.29033303069848654,0.2876641134769396,0.2935225239785429,0.29284960419283507,0.2675514229567275,0.31279147460579076,0.3365503565752277,0.3107174061296093,0.3022149602936919,0.29943527689852034,0.27475830862743217,0.2721295079000814,0.2823796267506916,0.2973267094000692,0.2907105278937062,0.28302218972215,0.3003536712681065,0.31476366409428025,0.2987655761795732,0.30517676880431827,0.2771092064278472,0.25898162153053605,0.2842402919267356,0.2822244857217745,0.333714119800496,0.28614956515979073,0.29954149551455317,0.29759299701603936,0.3070021803624513,0.30627031346761846,0.28871670891984014,0.2853920587329014,0.30275116378927314,0.3001917565706456,0.35238704506929763,0.2959378542001175,0.3395141460427802,0.3353954932863403,0.323652088497853,0.31878087748769135,0.3140197847394865,0.31793931854793694,0.3111881543648169,0.3095938003890629,2017-02-19
8,0.2733016354251467,0.3538530400686619,0.31892970382992647,0.29767200253349535,0.3227638251246445,0.3433184474281048,0.3433184474281048,0.34093770340108276,0.3338144268284787,0.3345266141691089,0.2932132892483558,0.32780872260391025,0.2958903077608846,0.304977228579643,0.30384378248299865,0.32030636089585995,0.3333866364653468,0.3333866364653468,0.31218290898235723,0.31126987421387464,0.2366257408998934,0.28245731674435853,0.2696468943011686,0.2931029485719059,0.29749006431771385,0.2996547639601871,0.3196682518617932,0.3143903585598504,0.3143903585598504,0.3059582063827249,0.24819912365799252,0.2742648179241284,0.2655770458256272,0.297364308153652,0.3082578589508147,0.30903549859534807,0.3196333633328034,0.3015563160203736,0.2961014906173213,0.2961014906173213,0.22939640505460634,0.2622213244427153,0.2927729926100029,0.31289498584593456,0.30674532774572255,0.317425786356098,0.330739391770853,0.3055883536754878,0.2927846205178805,0.30000413377230073,0.20133082945416766,0.284459979463628,0.30836887439002497,0.3125857798793669,0.29735424753405154,0.3028389383237042,0.31514954664333295,0.3002869030978674,0.2851585344281169,0.3265275367255752,0.20350012608561582,0.29170170135892043,0.2930671356324712,0.28508931445226715,0.2809923873145238,0.28686438397602565,0.30405421017043366,0.2893855045915009,0.27872527537805375,0.32051377715636253,0.21956340402310737,0.28502155726272005,0.28030743948585796,0.27022120535795563,0.26398556549289404,0.285312362282676,0.3110207515131119,0.2809051478231646,0.2842518883863582,0.2998966317000077,0.23990877962381285,0.3075830899443866,0.3258888685966088,0.27022120535795563,0.27416721322284177,0.2861672531385972,0.28992973525970867,0.28751373436703465,0.28791627109835577,0.2900756628083058,0.26982447308977064,0.3051248999460473,0.3306713718984056,0.3080578649197202,0.3001472361283711,0.2954588476981497,0.2729672855321727,0.2674584919279104,0.2778945851450369,0.2922929061091647,0.2920677432389682,0.2743081191518364,0.2910219434844368,0.31127269626391585,0.2963120905036663,0.3022209066015811,0.2791128212703916,0.26010513888358,0.28183613944994823,0.2752228431816699,0.32690617048307175,0.27868143800321743,0.29203099673831123,0.2938647179883975,0.30323001631125174,0.30589913356897824,0.2877488861943585,0.2830003645813979,0.2984937562865798,0.2967364090197569,0.34460483882098975,0.28699136692704175,0.32952754602541845,0.3322963287211642,0.32061508698391483,0.3167105371054358,0.30924495798740714,0.3202150888312125,0.30657444190724314,0.30556388575858917,2017-02-26
9,0.2651553011446609,0.3456997253907057,0.32108640489181,0.2996918107820972,0.3238285639367749,0.34495233996074914,0.34495233996074914,0.3405899094607902,0.3322792576088793,0.33506950115592665,0.28369157147080953,0.32595987089301026,0.29961868482688214,0.3090635948519258,0.30767171999803844,0.3231448400756901,0.3323076262946229,0.3323076262946229,0.31281320528926276,0.314486813734956,0.22808626001056354,0.2848002967504925,0.27225083802896266,0.29639848754652914,0.30046888147969464,0.3033070823135583,0.31803484538744764,0.31276432972662993,0.31276432972662993,0.3094529202438831,0.24399484929540805,0.2732558351628116,0.2677701935842503,0.2987263395938898,0.31015617781813093,0.3118521169346689,0.31871146195332806,0.2997158824066924,0.2993269158560992,0.2993269158560992,0.22471509527075637,0.2627503226076386,0.2965998847562968,0.3165895424451257,0.3084090746259079,0.3210175799980672,0.33147875738148735,0.3029240879401963,0.2919896765692201,0.30093213338809566,0.19405615503218648,0.2881577944013266,0.3111992039793571,0.3155161462027167,0.30031034061245393,0.30309395482862667,0.31466788330224027,0.298863508328046,0.2858514252390265,0.32803834677618815,0.19603537130910173,0.2910440458230661,0.2903327037931299,0.28422432485884513,0.2838636379464225,0.28631389464822943,0.30391830782534907,0.2905248378478532,0.2786610725341424,0.3138973019257232,0.21893943586623857,0.283335241686394,0.2796485475555442,0.27068902952362484,0.2652659841863272,0.286319228987994,0.31522299516644997,0.28378238811396916,0.2857620079637337,0.2987000261427938,0.24304093661859852,0.3071370385493682,0.32657369794050917,0.27068902952362484,0.27439370198314206,0.2860874940490821,0.2934328667448869,0.2920351049236812,0.28789804447583195,0.2924111408820738,0.27608624197646053,0.30231621963558497,0.3296191254690958,0.3105465863792938,0.3027212148804508,0.29505433391437,0.27586735144138164,0.26825873915394927,0.27851615206556196,0.2924387632889325,0.2953300376632105,0.2697490721326252,0.2853204253200603,0.31236707664885116,0.29931861338485877,0.3038177654241111,0.28626532218175044,0.2661483844196627,0.28369344872544944,0.2721320229873979,0.32406450099818984,0.2752413965282696,0.28682274886249187,0.29496472014804,0.3046289245699142,0.30976307504732414,0.2928018324556705,0.2858453592106468,0.2989543529516679,0.2967406693853232,0.34059027983096646,0.2821016234366121,0.32222877322282767,0.333080473592143,0.3224077269839046,0.31914167824095674,0.31291464512452905,0.32847884434820424,0.30649955416648267,0.3052533282981156,2017-03-05
