,0,1,2,3,4,5,6,7,8,date
120,0.2215370617808151,0.3408190960922192,0.29438977099783387,0.2691677782014038,0.2976133352986379,0.40068099291485115,0.4149921443686042,0.2961379763090331,0.49521147124092063,2019-04-21
121,0.23768273789037267,0.3699999285928288,0.3208914489394284,0.28208911205396187,0.3187851360458211,0.4296580443592296,0.4450271243713168,0.3036327405886158,0.5370079317985389,2019-04-28
122,0.25304451345160967,0.399519656113031,0.3466053476854766,0.29968906856450983,0.340555383679793,0.45636713452696037,0.4727626260337833,0.3143664037421978,0.580759257531144,2019-05-05
123,0.26634578615215,0.42701079627373884,0.36972424995030845,0.3229270303604516,0.3611969753368195,0.4789758188953791,0.49654572016392334,0.3301046855890036,0.6244513013379479,2019-05-12
124,0.2763825465179933,0.45020684296139196,0.3885458966319214,0.35260537761508726,0.3790530873685649,0.49586553506468517,0.5148288215450906,0.35246709151992245,0.6661097763078259,2019-05-19
125,0.28289003417516156,0.4681477807389326,0.40272603971804416,0.3874950998436304,0.3933762102035298,0.5070897932735674,0.5274273476525353,0.38118131812902234,0.7042761302509298,2019-05-26
126,0.2862580412204512,0.48078407329601064,0.4128668143381111,0.42495153253050916,0.4040525253492796,0.5134888320356872,0.5351065776964117,0.4146566810588614,0.7378512208890835,2019-06-02
127,0.28688967519839076,0.48808470604171594,0.4195896077301657,0.46230121275498703,0.41098110538142707,0.5159074741008797,0.5386511137599033,0.45127567635626487,0.7657432173577949,2019-06-09
128,0.28519055444846986,0.49002313082782234,0.4235172119945255,0.4968755494961681,0.41406531767664784,0.5152006703647598,0.5388465195717054,0.48942048736303134,0.7868649555632712,2019-06-16
129,0.2819327048030347,0.487224600266809,0.42547743480290146,0.5267169220167313,0.4138352822194673,0.5124819400126708,0.5366186945416458,0.5274276634813707,0.8008103066126421,2019-06-23
130,0.27863620471225914,0.4816450746527765,0.4267166408649087,0.5513192169644222,0.41210068870347205,0.5091384600111062,0.5331800455219278,0.5635405884751337,0.808563533935289,2019-06-30
131,0.2769123922995099,0.47540285573181107,0.42853225731221867,0.570353399559326,0.41082732962931534,0.5065705564143947,0.5297779322209247,0.5959912802423146,0.8112785237196288,2019-07-07
