,0,1,2,3,4,date
52,0.46630755528809537,0.5394802819183305,0.5507707069204896,0.5070242779494372,0.5902130373381971,2017-12-31
53,0.4449281076388676,0.5269517435124736,0.514986739333306,0.4858452262707688,0.5767529186911526,2018-01-07
54,0.42630324522002455,0.5182924374527762,0.48006798760876856,0.46700998648936476,0.5668727289081993,2018-01-14
55,0.41087417926843434,0.5138690847047677,0.4489950914514293,0.45170473213900175,0.5611051866682482,2018-01-21
56,0.39968895979638147,0.5141346815464718,0.42508065200784817,0.4419548700046043,0.5597820830284712,2018-01-28
57,0.3938104561068945,0.5195443311399668,0.4116372704245842,0.4398063013451725,0.5632303022982101,2018-02-04
58,0.39430059105815246,0.5305522418969801,0.4116736823481456,0.4473024497752867,0.5717759437139108,2018-02-11
59,0.40186100133960534,0.5472720147694072,0.4253175919676332,0.465543566134285,0.5854462503178651,2018-02-18
60,0.41629172292674316,0.5689648951217836,0.4511067916626131,0.49326965176720017,0.603520590320057,2018-02-25
61,0.43725405193969774,0.5947609663873457,0.48756240010493224,0.5288575088019654,0.6251632476759297,2018-03-04
62,0.4644092844986018,0.6237903119993303,0.5331933274257428,0.5706839393665138,0.6495385063409262,2018-03-11
63,0.49735388657969715,0.6551669133344984,0.5856933056894588,0.617061584678775,0.675810610462701,2018-03-18
64,0.5350382566653907,0.687844286056462,0.6414425664858394,0.6656636877409593,0.7031434074827329,2018-03-25
65,0.5760419556015283,0.7206838397774049,0.6967023024000859,0.7137964820316568,0.7307005171362907,2018-04-01
66,0.6189401358569095,0.752545889187737,0.747733706017398,0.7587618381595651,0.7576455564517587,2018-04-08
67,0.6623082704335767,0.7822929991266956,0.7913286027399522,0.7978715263135177,0.7831434127117162,2018-04-15
68,0.7047567422619295,0.8090328027259401,0.8270371230999605,0.829515500120734,0.8064973191707157,2018-04-22
69,0.7449617444956571,0.8323349220069234,0.8553028386743503,0.8541162436707332,0.8272713110882024,2018-04-29
70,0.7816067609357595,0.8518201594595632,0.8765697794206272,0.8723214106697299,0.845058316125759,2018-05-06
71,0.8133752753832375,0.8671093175737784,0.8912942549393714,0.8847786548239396,0.8594512619449688,2018-05-13
72,0.8390989353893836,0.8778996156911328,0.9002056236857294,0.8921541731429223,0.8701043091190006,2018-05-20
73,0.8586645464871335,0.8844324808341296,0.9043011797690002,0.8952462200017685,0.8771076924650388,2018-05-27
74,0.8724166782379481,0.8871854361404654,0.9045894741869108,0.8949103408283707,0.8807408308903752,2018-06-03
75,0.8807017537687917,0.886636960741727,0.9020789646113513,0.8920023130319759,0.8812839093413112,2018-06-10
76,0.8838736462642764,0.8832681605519991,0.8976590423593058,0.8873738992631113,0.8790203547797953,2018-06-17
77,0.8826524541940481,0.877689267220249,0.891866806227721,0.8816795071684027,0.8743929631499403,2018-06-24
78,0.8782837904589578,0.8706958011777716,0.8851745090655356,0.8752903501234643,0.8680732166811482,2018-07-01
79,0.8720538840053415,0.863097603485637,0.878054403721689,0.8685557539386799,0.8607502723459183,2018-07-08
80,0.865248963779535,0.8557045152049155,0.8709463543390721,0.8618250444244331,0.8531132871167493,2018-07-15
81,0.8590176175956011,0.8491690880096678,0.8639507208871992,0.855417956143142,0.8457341119672136,2018-07-22
82,0.85379295501389,0.8433262608873529,0.8569652125156173,0.849500404126172,0.8385748245431295,2018-07-29
83,0.8497763354408224,0.8377461403654751,0.8498848261360376,0.8441884798081357,0.8313999911587895,2018-08-05
84,0.8471689993832343,0.8319986970990529,0.842603698142986,0.8395982490616127,0.8239740767951531,2018-08-12
85,0.8461425884604877,0.8256518540499178,0.834943577257275,0.8358303242287005,0.816057582078328,2018-08-19
86,0.8460564830009225,0.8182173407870539,0.826600099533876,0.8325612373670102,0.8073022166539,2018-08-26
